chapter	sentence_id	token_id	token	target
baskervilles01	126	19	great	O
baskervilles01	126	20	unknown	B-NEG
baskervilles01	126	21	ocean	O
baskervilles01	127	1	presume	O
baskervilles01	127	5	mr.	O
baskervilles01	127	6	sherlock	O
baskervilles01	127	7	holmes	O
baskervilles01	127	11	addressing	O
baskervilles01	127	13	not	B-NEG
baskervilles01	128	1	no	B-NEG
baskervilles01	128	6	friend	O
baskervilles01	128	7	dr.	O
baskervilles01	128	8	watson	O
baskervilles01	129	1	glad	O
baskervilles01	129	3	meet	O
baskervilles01	129	6	sir	O
baskervilles01	130	2	heard	O
baskervilles01	130	4	name	O
baskervilles01	130	5	mentioned	O
baskervilles01	130	7	connection	O
baskervilles01	130	12	friend	O
baskervilles01	131	1	interest	O
baskervilles01	131	4	much	O
baskervilles01	131	6	mr.	O
baskervilles01	131	7	holmes	O
baskervilles01	132	2	hardly	O
baskervilles01	132	3	expected	O
baskervilles01	132	5	dolichocephalic	O
baskervilles01	132	7	skull	O
baskervilles01	132	10	well-marked	O
baskervilles01	132	11	supra-orbital	O
baskervilles01	132	12	development	O
baskervilles01	133	0	would	O
baskervilles01	133	4	objection	O
baskervilles01	133	7	running	O
baskervilles01	133	9	finger	O
baskervilles01	133	10	along	O
baskervilles01	133	12	parietal	O
baskervilles01	133	13	fissure	O
baskervilles01	134	1	cast	O
baskervilles01	134	4	skull	O
baskervilles01	134	6	sir	O
baskervilles01	134	10	original	O
baskervilles01	134	12	available	O
baskervilles01	134	14	would	O
baskervilles01	134	17	ornament	O
baskervilles01	134	20	anthropological	O
baskervilles01	134	21	museum	O
baskervilles01	135	2	not	B-NEG
baskervilles01	135	4	intention	O
baskervilles01	135	7	fulsome	O
baskervilles01	135	11	confess	O
baskervilles01	135	14	covet	O
baskervilles01	135	16	skull	O
baskervilles01	136	0	sherlock	O
baskervilles01	136	1	holmes	O
baskervilles01	136	2	waved	O
baskervilles01	136	4	strange	O
baskervilles01	136	5	visitor	O
baskervilles01	136	8	chair	O
baskervilles01	137	4	enthusiast	O
baskervilles01	137	7	line	O
baskervilles01	137	9	thought	O
baskervilles01	137	12	perceive	O
baskervilles01	137	14	sir	O
baskervilles01	137	20	mine	O
baskervilles01	137	23	said	O
baskervilles01	138	2	observe	O
baskervilles01	138	5	forefinger	O
baskervilles01	138	8	make	O
baskervilles01	138	11	cigarettes	O
baskervilles01	139	1	no	B-NEG
baskervilles01	139	2	hesitation	O
baskervilles01	139	4	lighting	O
baskervilles01	139	5	one	O
baskervilles01	140	1	man	O
baskervilles01	140	2	drew	O
baskervilles01	140	4	paper	O
baskervilles01	140	6	tobacco	O
baskervilles01	140	8	twirled	O
baskervilles01	140	10	one	O
baskervilles01	140	16	surprising	O
baskervilles01	140	17	dexterity	O
baskervilles01	141	2	long	O
baskervilles01	141	4	quivering	O
baskervilles01	141	5	fingers	O
baskervilles01	141	7	agile	O
baskervilles01	141	9	restless	O
baskervilles01	141	12	antennae	O
baskervilles01	141	15	insect	O
baskervilles01	142	0	holmes	O
baskervilles01	142	2	silent	O
baskervilles01	142	6	little	O
baskervilles01	142	7	darting	O
baskervilles01	142	8	glances	O
baskervilles01	142	9	showed	O
baskervilles01	142	12	interest	O
baskervilles01	142	15	took	O
baskervilles01	142	18	curious	O
baskervilles01	142	19	companion	O
baskervilles01	143	2	presume	O
baskervilles01	143	4	sir	O
baskervilles01	143	7	said	O
baskervilles01	143	10	last	O
baskervilles01	143	16	not	B-NEG
baskervilles01	143	17	merely	O
baskervilles01	143	20	purpose	O
baskervilles01	143	22	examining	O
baskervilles01	143	24	skull	O
baskervilles01	143	28	done	O
baskervilles01	143	31	honour	O
baskervilles01	143	33	call	O
baskervilles01	143	35	last	O
baskervilles01	143	36	night	O
baskervilles01	143	39	today	O
baskervilles01	144	1	no	B-NEG
baskervilles01	144	3	sir	O
baskervilles01	144	5	no	B-NEG
baskervilles01	144	7	though	O
baskervilles01	144	10	happy	O
baskervilles01	144	15	opportunity	O
baskervilles01	144	20	well	O
baskervilles01	145	1	came	O
baskervilles01	145	5	mr.	O
baskervilles01	145	6	holmes	O
baskervilles01	145	10	recognized	O
baskervilles01	145	16	unpractical	B-NEG
baskervilles01	145	17	man	O
baskervilles01	145	22	suddenly	O
baskervilles01	145	23	confronted	O
baskervilles01	145	27	serious	O
baskervilles01	145	29	extraordinary	O
baskervilles01	145	30	problem	O
baskervilles01	146	0	recognizing	O
baskervilles01	146	10	second	O
baskervilles01	146	11	highest	O
baskervilles01	146	12	expert	O
baskervilles01	146	14	europe	O
baskervilles01	147	1	indeed	O
baskervilles01	147	3	sir	O
baskervilles01	148	0	may	O
baskervilles01	148	2	inquire	O
baskervilles01	148	6	honour	O
baskervilles01	148	10	first	O
baskervilles01	148	13	asked	O
baskervilles01	148	14	holmes	O
baskervilles01	148	17	asperity	O
baskervilles01	149	3	man	O
baskervilles01	149	5	precisely	O
baskervilles01	149	6	scientific	O
baskervilles01	149	7	mind	O
baskervilles01	149	9	work	O
baskervilles01	149	11	monsieur	O
baskervilles01	149	12	bertillon	O
baskervilles01	149	13	must	O
baskervilles01	149	14	always	O
baskervilles01	149	15	appeal	O
baskervilles01	149	16	strongly	O
baskervilles01	150	4	not	B-NEG
baskervilles01	150	5	better	O
baskervilles01	150	6	consult	O
baskervilles01	151	2	said	O
baskervilles01	151	4	sir	O
baskervilles01	151	8	precisely	O
baskervilles01	151	9	scientific	O
baskervilles01	151	10	mind	O
baskervilles01	152	3	practical	O
baskervilles01	152	4	man	O
baskervilles01	152	6	affairs	O
baskervilles01	152	9	acknowledged	O
baskervilles01	152	12	stand	O
baskervilles01	152	13	alone	O
baskervilles01	153	1	trust	O
baskervilles01	153	3	sir	O
baskervilles01	153	8	not	B-NEG
baskervilles01	153	9	inadvertently	B-NEG
baskervilles01	154	3	little	O
baskervilles01	154	6	said	O
baskervilles01	154	7	holmes	O
baskervilles01	155	2	think	O
baskervilles01	155	4	dr.	O
baskervilles01	155	5	mortimer	O
baskervilles01	155	8	would	O
baskervilles01	155	10	wisely	O
baskervilles01	155	12	without	O
baskervilles01	155	14	ado	O
baskervilles01	155	16	would	O
baskervilles01	155	17	kindly	O
baskervilles01	155	18	tell	O
baskervilles01	155	20	plainly	O
baskervilles01	155	23	exact	O
baskervilles01	155	24	nature	O
baskervilles01	155	27	problem	O
baskervilles01	155	32	demand	O
baskervilles01	155	34	assistance	O
baskervilles02	0	0	chapter	O
baskervilles02	0	3	curse	O
baskervilles02	0	6	baskervilles	O
baskervilles02	1	5	pocket	O
baskervilles02	1	7	manuscript	O
baskervilles02	1	10	said	O
baskervilles02	1	11	dr.	O
baskervilles02	1	12	james	O
baskervilles02	1	13	mortimer	O
baskervilles02	2	2	observed	O
baskervilles02	2	6	entered	O
baskervilles02	2	8	room	O
baskervilles02	2	11	said	O
baskervilles02	2	12	holmes	O
baskervilles02	3	4	old	O
baskervilles02	3	5	manuscript	O
baskervilles02	4	1	early	O
baskervilles02	4	2	eighteenth	O
baskervilles02	4	3	century	O
baskervilles02	4	5	unless	O
baskervilles02	4	9	forgery	O
baskervilles02	5	4	say	O
baskervilles02	5	7	sir	O
baskervilles02	6	3	presented	O
baskervilles02	6	5	inch	O
baskervilles02	6	7	two	O
baskervilles02	6	12	examination	O
baskervilles02	6	15	time	O
baskervilles02	6	20	talking	O
baskervilles02	7	1	would	O
baskervilles02	7	4	poor	O
baskervilles02	7	5	expert	O
baskervilles02	7	7	could	O
baskervilles02	7	8	not	B-NEG
baskervilles02	7	9	give	O
baskervilles02	7	11	date	O
baskervilles02	7	14	document	O
baskervilles02	7	15	within	O
baskervilles02	7	17	decade	O
baskervilles02	8	1	may	O
baskervilles02	8	2	possibly	O
baskervilles02	8	4	read	O
baskervilles02	8	6	little	O
baskervilles02	8	7	monograph	O
baskervilles02	8	8	upon	O
baskervilles02	8	10	subject	O
baskervilles02	9	1	put	O
baskervilles02	10	2	exact	O
baskervilles02	10	3	date	O
baskervilles02	11	0	dr.	O
baskervilles02	11	1	mortimer	O
baskervilles02	11	2	drew	O
baskervilles02	11	6	breast-pocket	O
baskervilles02	12	2	family	O
baskervilles02	12	3	paper	O
baskervilles02	12	5	committed	O
baskervilles02	12	8	care	O
baskervilles02	12	10	sir	O
baskervilles02	12	11	charles	O
baskervilles02	12	12	baskerville	O
baskervilles02	12	14	whose	O
baskervilles02	12	15	sudden	O
baskervilles02	12	17	tragic	O
baskervilles02	12	18	death	O
baskervilles02	12	20	three	O
baskervilles02	12	21	months	O
baskervilles02	12	22	ago	O
baskervilles02	12	23	created	O
baskervilles02	12	25	much	O
baskervilles02	12	26	excitement	O
baskervilles02	12	28	devonshire	O
baskervilles02	13	1	may	O
baskervilles02	13	2	say	O
baskervilles02	13	7	personal	O
baskervilles02	13	8	friend	O
baskervilles02	13	10	well	O
baskervilles02	13	13	medical	O
baskervilles02	13	14	attendant	O
baskervilles02	14	3	strong-minded	O
baskervilles02	14	4	man	O
baskervilles02	14	6	sir	O
baskervilles02	14	8	shrewd	O
baskervilles02	14	10	practical	O
baskervilles02	14	14	unimaginative	B-NEG
baskervilles02	15	0	yet	O
baskervilles02	15	2	took	O
baskervilles02	15	4	document	O
baskervilles02	15	6	seriously	O
baskervilles02	15	10	mind	O
baskervilles02	15	12	prepared	O
baskervilles02	15	17	end	O
baskervilles02	15	20	eventually	O
baskervilles02	15	21	overtake	O
baskervilles02	16	0	holmes	O
baskervilles02	16	1	stretched	O
baskervilles02	16	4	hand	O
baskervilles02	16	7	manuscript	O
baskervilles02	16	9	flattened	O
baskervilles02	16	11	upon	O
baskervilles02	16	13	knee	O
baskervilles02	17	3	observe	O
baskervilles02	17	5	watson	O
baskervilles02	17	8	alternative	O
baskervilles02	17	9	use	O
baskervilles02	17	12	long	O
baskervilles02	17	16	short	O
baskervilles02	18	2	one	O
baskervilles02	18	4	several	O
baskervilles02	18	5	indications	O
baskervilles02	18	7	enabled	O
baskervilles02	18	10	fix	O
baskervilles02	18	12	date	O
baskervilles02	19	1	looked	O
baskervilles02	19	4	shoulder	O
baskervilles02	19	7	yellow	O
baskervilles02	19	8	paper	O
baskervilles02	19	11	faded	O
baskervilles02	19	12	script	O
baskervilles02	20	2	head	O
baskervilles02	20	4	written	O
baskervilles02	20	7	baskerville	O
baskervilles02	20	8	hall	O
baskervilles02	20	14	large	O
baskervilles02	20	16	scrawling	O
baskervilles02	20	17	figures	O
baskervilles02	21	2	appears	O
baskervilles02	21	6	statement	O
baskervilles02	21	9	sort	O
baskervilles02	22	1	yes	O
baskervilles02	22	6	statement	O
baskervilles02	22	9	certain	O
baskervilles02	22	10	legend	O
baskervilles02	22	12	runs	O
baskervilles02	22	15	baskerville	O
baskervilles02	22	16	family	O
baskervilles02	23	3	understand	O
baskervilles02	23	7	something	O
baskervilles02	23	9	modern	O
baskervilles02	23	11	practical	O
baskervilles02	23	12	upon	O
baskervilles02	23	15	wish	O
baskervilles02	23	17	consult	O
baskervilles02	24	2	modern	O
baskervilles02	25	2	practical	O
baskervilles02	25	4	pressing	O
baskervilles02	25	5	matter	O
baskervilles02	25	8	must	O
baskervilles02	25	10	decided	O
baskervilles02	25	11	within	O
baskervilles02	25	12	twenty-four	O
baskervilles02	25	13	hours	O
baskervilles02	26	2	manuscript	O
baskervilles02	26	4	short	O
baskervilles02	26	7	intimately	O
baskervilles02	26	8	connected	O
baskervilles02	26	11	affair	O
baskervilles02	27	2	permission	O
baskervilles02	27	5	read	O
baskervilles02	28	0	holmes	O
baskervilles02	28	1	leaned	O
baskervilles02	28	2	back	O
baskervilles02	28	5	chair	O
baskervilles02	28	7	placed	O
baskervilles02	28	9	finger-tips	O
baskervilles02	28	10	together	O
baskervilles02	28	13	closed	O
baskervilles02	28	15	eyes	O
baskervilles02	28	19	air	O
baskervilles02	28	21	resignation	O
baskervilles02	29	0	dr.	O
baskervilles02	29	1	mortimer	O
baskervilles02	29	2	turned	O
baskervilles02	29	4	manuscript	O
baskervilles02	29	7	light	O
baskervilles02	29	9	read	O
baskervilles02	29	12	high	O
baskervilles02	29	14	cracking	O
baskervilles02	29	15	voice	O
baskervilles02	29	17	following	O
baskervilles02	29	18	curious	O
baskervilles02	29	20	old-world	O
baskervilles02	29	21	narrative	O
baskervilles02	30	3	origin	O
baskervilles02	30	6	hound	O
baskervilles02	30	9	baskervilles	O
baskervilles02	30	13	many	O
baskervilles02	30	14	statements	O
baskervilles02	30	16	yet	O
baskervilles02	30	19	come	O
baskervilles02	30	22	direct	O
baskervilles02	30	23	line	O
baskervilles02	30	25	hugo	O
baskervilles02	30	26	baskerville	O
baskervilles02	30	33	story	O
baskervilles02	30	36	father	O
baskervilles02	30	39	also	O
baskervilles02	30	47	set	O
baskervilles02	30	52	belief	O
baskervilles02	30	55	occurred	O
baskervilles02	30	56	even	O
baskervilles02	30	60	set	O
baskervilles02	30	61	forth	O
baskervilles02	31	2	would	O
baskervilles02	31	5	believe	O
baskervilles02	31	8	sons	O
baskervilles02	31	13	justice	O
baskervilles02	31	15	punishes	O
baskervilles02	31	16	sin	O
baskervilles02	31	17	may	O
baskervilles02	31	18	also	O
baskervilles02	31	20	graciously	O
baskervilles02	31	21	forgive	O
baskervilles02	31	26	no	B-NEG
baskervilles02	31	27	ban	O
baskervilles02	31	30	heavy	O
baskervilles02	31	34	prayer	O
baskervilles02	31	36	repentance	O
baskervilles02	31	38	may	O
baskervilles02	31	40	removed	O
baskervilles02	32	0	learn	O
baskervilles02	32	4	story	O
baskervilles02	32	5	not	B-NEG
baskervilles02	32	7	fear	O
baskervilles02	32	9	fruits	O
baskervilles02	32	12	past	O
baskervilles02	32	15	rather	O
baskervilles02	32	18	circumspect	O
baskervilles02	32	21	future	O
baskervilles02	32	25	foul	O
baskervilles02	32	26	passions	O
baskervilles02	32	27	whereby	O
baskervilles02	32	29	family	O
baskervilles02	32	31	suffered	O
baskervilles02	32	33	grievously	O
baskervilles02	32	34	may	O
baskervilles02	32	35	not	B-NEG
baskervilles02	32	38	loosed	O
baskervilles02	32	41	undoing	O
baskervilles02	33	1	know	O
baskervilles02	33	6	time	O
baskervilles02	33	9	great	O
baskervilles02	33	10	rebellion	O
baskervilles02	33	13	history	O
baskervilles02	33	18	learned	O
baskervilles02	33	19	lord	O
baskervilles02	33	20	clarendon	O
baskervilles02	33	23	earnestly	O
baskervilles02	33	24	commend	O
baskervilles02	33	27	attention	O
baskervilles02	33	30	manor	O
baskervilles02	33	32	baskerville	O
baskervilles02	33	34	held	O
baskervilles02	33	36	hugo	O
baskervilles02	33	39	name	O
baskervilles02	33	41	nor	B-NEG
baskervilles02	33	45	gainsaid	O
baskervilles02	33	51	wild	O
baskervilles02	33	53	profane	O
baskervilles02	33	56	godless	B-NEG
baskervilles02	33	57	man	O
baskervilles02	34	3	truth	O
baskervilles02	34	6	neighbours	O
baskervilles02	34	7	might	O
baskervilles02	34	9	pardoned	O
baskervilles02	34	11	seeing	O
baskervilles02	34	13	saints	O
baskervilles02	34	15	never	B-NEG
baskervilles02	34	16	flourished	O
baskervilles02	34	19	parts	O
baskervilles02	34	27	certain	O
baskervilles02	34	28	wanton	O
baskervilles02	34	30	cruel	O
baskervilles02	34	31	humour	O
baskervilles02	34	33	made	O
baskervilles02	34	35	name	O
baskervilles02	34	37	by-word	O
baskervilles02	34	40	west	O
baskervilles02	35	1	chanced	O
baskervilles02	35	4	hugo	O
baskervilles02	35	5	came	O
baskervilles02	35	7	love	O
baskervilles02	35	11	indeed	O
baskervilles02	35	14	dark	O
baskervilles02	35	16	passion	O
baskervilles02	35	17	may	O
baskervilles02	35	19	known	O
baskervilles02	35	22	bright	O
baskervilles02	35	24	name	O
baskervilles02	35	27	daughter	O
baskervilles02	35	30	yeoman	O
baskervilles02	35	32	held	O
baskervilles02	35	33	lands	O
baskervilles02	35	34	near	O
baskervilles02	35	36	baskerville	O
baskervilles02	35	37	estate	O
baskervilles02	36	2	young	O
baskervilles02	36	3	maiden	O
baskervilles02	36	6	discreet	O
baskervilles02	36	9	good	O
baskervilles02	36	10	repute	O
baskervilles02	36	12	would	O
baskervilles02	36	13	ever	O
baskervilles02	36	14	avoid	O
baskervilles02	36	19	feared	O
baskervilles02	36	21	evil	O
baskervilles02	36	22	name	O
baskervilles02	37	2	came	O
baskervilles02	37	4	pass	O
baskervilles02	37	6	one	O
baskervilles02	37	7	michaelmas	O
baskervilles02	37	9	hugo	O
baskervilles02	37	12	five	O
baskervilles02	37	14	six	O
baskervilles02	37	17	idle	O
baskervilles02	37	19	wicked	O
baskervilles02	37	20	companions	O
baskervilles02	37	22	stole	O
baskervilles02	37	24	upon	O
baskervilles02	37	26	farm	O
baskervilles02	37	28	carried	O
baskervilles02	37	31	maiden	O
baskervilles02	37	34	father	O
baskervilles02	37	36	brothers	O
baskervilles02	37	39	home	O
baskervilles02	37	43	well	O
baskervilles02	37	44	knew	O
baskervilles02	38	3	brought	O
baskervilles02	38	7	hall	O
baskervilles02	38	9	maiden	O
baskervilles02	38	11	placed	O
baskervilles02	38	14	upper	O
baskervilles02	38	15	chamber	O
baskervilles02	38	18	hugo	O
baskervilles02	38	21	friends	O
baskervilles02	38	22	sat	O
baskervilles02	38	26	long	O
baskervilles02	38	27	carouse	O
baskervilles02	38	32	nightly	O
baskervilles02	38	33	custom	O
baskervilles02	39	3	poor	O
baskervilles02	39	4	lass	O
baskervilles02	39	5	upstairs	O
baskervilles02	39	7	like	O
baskervilles02	39	11	wits	O
baskervilles02	39	12	turned	O
baskervilles02	39	15	singing	O
baskervilles02	39	17	shouting	O
baskervilles02	39	19	terrible	O
baskervilles02	39	20	oaths	O
baskervilles02	39	22	came	O
baskervilles02	39	31	say	O
baskervilles02	39	34	words	O
baskervilles02	39	35	used	O
baskervilles02	39	37	hugo	O
baskervilles02	39	38	baskerville	O
baskervilles02	39	44	wine	O
baskervilles02	39	49	might	O
baskervilles02	39	50	blast	O
baskervilles02	39	52	man	O
baskervilles02	39	54	said	O
baskervilles02	40	1	last	O
baskervilles02	40	4	stress	O
baskervilles02	40	7	fear	O
baskervilles02	40	12	might	O
baskervilles02	40	14	daunted	O
baskervilles02	40	16	bravest	O
baskervilles02	40	19	active	O
baskervilles02	40	20	man	O
baskervilles02	40	25	aid	O
baskervilles02	40	28	growth	O
baskervilles02	40	30	ivy	O
baskervilles02	40	32	covered	O
baskervilles02	40	35	still	O
baskervilles02	40	36	covers	O
baskervilles02	40	39	south	O
baskervilles02	40	40	wall	O
baskervilles02	40	42	came	O
baskervilles02	40	47	eaves	O
baskervilles02	40	51	homeward	O
baskervilles02	40	52	across	O
baskervilles02	40	54	moor	O
baskervilles02	40	58	three	O
baskervilles02	40	59	leagues	O
baskervilles02	40	60	betwixt	O
baskervilles02	40	62	hall	O
baskervilles02	40	65	father	O
baskervilles02	40	66	's	O
baskervilles02	40	67	farm	O
baskervilles02	41	2	chanced	O
baskervilles02	41	5	little	O
baskervilles02	41	6	time	O
baskervilles02	41	7	later	O
baskervilles02	41	8	hugo	O
baskervilles02	41	9	left	O
baskervilles02	41	11	guests	O
baskervilles02	41	13	carry	O
baskervilles02	41	14	food	O
baskervilles02	41	16	drink	O
baskervilles02	41	20	worse	O
baskervilles02	41	21	things	O
baskervilles02	41	23	perchance	O
baskervilles02	41	27	captive	O
baskervilles02	41	31	found	O
baskervilles02	41	33	cage	O
baskervilles02	41	34	empty	O
baskervilles02	41	37	bird	O
baskervilles02	41	38	escaped	O
baskervilles02	42	4	would	O
baskervilles02	42	5	seem	O
baskervilles02	42	8	became	O
baskervilles02	42	10	one	O
baskervilles02	42	12	hath	O
baskervilles02	42	14	devil	O
baskervilles02	42	18	rushing	O
baskervilles02	42	21	stairs	O
baskervilles02	42	24	dining-hall	O
baskervilles02	42	27	sprang	O
baskervilles02	42	28	upon	O
baskervilles02	42	30	great	O
baskervilles02	42	31	table	O
baskervilles02	42	33	flagons	O
baskervilles02	42	35	trenchers	O
baskervilles02	42	36	flying	O
baskervilles02	42	42	cried	O
baskervilles02	42	43	aloud	O
baskervilles02	42	47	company	O
baskervilles02	42	50	would	O
baskervilles02	42	53	night	O
baskervilles02	42	54	render	O
baskervilles02	42	56	body	O
baskervilles02	42	58	soul	O
baskervilles02	42	61	powers	O
baskervilles02	42	63	evil	O
baskervilles02	42	66	might	O
baskervilles02	42	68	overtake	O
baskervilles02	42	70	wench	O
baskervilles02	43	3	revellers	O
baskervilles02	43	4	stood	O
baskervilles02	43	5	aghast	O
baskervilles02	43	8	fury	O
baskervilles02	43	11	man	O
baskervilles02	43	13	one	O
baskervilles02	43	15	wicked	O
baskervilles02	43	19	may	O
baskervilles02	43	23	drunken	O
baskervilles02	43	24	than	O
baskervilles02	43	26	rest	O
baskervilles02	43	28	cried	O
baskervilles02	43	33	put	O
baskervilles02	43	35	hounds	O
baskervilles02	43	36	upon	O
baskervilles02	44	0	whereat	O
baskervilles02	44	1	hugo	O
baskervilles02	44	2	ran	O
baskervilles02	44	5	house	O
